224,K,1049.581548,54.73718,3.69668,3.431689
224,L,1050.375447,53.602796,3.6479,3.605713
225,A,986.154916,29.884885,2.900391,3.195703
225,B,982.582165,29.884885,2.87666,3.095508
225,C,980.5844,31.809486,2.870068,3.195703
225,D,986.154916,29.884885,2.900391,3.017725
225,E,982.787111,29.884885,2.85293,3.174609
225,F,983.225967,30.039224,2.859521,3.195703
225,G,977.458524,31.856629,2.831836,3.195703
225,H,986.154916,30.026592,2.856885,3.14165
225,I,986.154916,29.922824,2.900391,3.195703
225,J,977.466166,31.600313,2.846338,3.195703
226,A,716.45543,36.600262,2.133105,2.7
226,B,690.01187,39.403856,1.969629,2.43501
226,C,707.049023,37.804818,2.11333,2.304492
226,D,685.747973,41.744426,2.025,2.553662
226,E,699.584457,40.582517,2.076416,2.433691
226,F,716.45543,37.294253,2.018408,2.7
226,G,690.033257,40.719887,2.133105,2.293945
226,H,657.12348,47.621779,2.031592,2.270215
226,I,702.184656,37.735418,2.109375,2.53125
226,J,683.404996,43.844452,1.945898,2.499609
227,A,1135.060171,26.097911,3.715137,4.399365
227,B,1133.103369,27.063415,3.628125,4.239844
227,C,1135.012055,26.984242,3.628125,4.214795
227,D,1124.859325,28.25341,3.554297,4.284668
227,E,1125.216675,28.576048,3.552979,3.88916
227,F,1130.124147,27.805811,3.6479,4.183154
227,G,1129.467361,27.817736,3.555615,4.292578
227,H,1135.060171,27.630156,3.392139,4.13833
227,I,1135.060171,26.097911,3.692725,4.176562
227,J,1135.060171,26.097911,3.440918,4.104053
228,A,912.939758,30.405594,2.377002,3.108691
228,B,887.344004,32.179368,2.377002,3.108691
228,C,912.939758,30.405594,2.377002,3.108691
228,D,900.229893,30.763491,2.350635,3.108691
228,E,894.889702,31.090548,2.377002,3.108691
228,F,878.695508,34.126423,2.377002,2.939941
228,G,903.648657,30.75049,2.377002,3.069141
228,H,895.409786,31.669934,2.377002,3.108691
230,A,1190.036539,64.491221,3.46333,3.708545
230,B,1177.711373,65.785043,3.376318,3.661084
230,C,1189.536083,64.578196,3.46333,3.708545
230,D,1173.918935,66.802252,3.384229,3.643945
230,E,1188.443873,64.491221,3.410596,3.668994
230,F,1180.419231,64.662963,3.396094,3.634717
230,G,1183.344596,66.256791,3.46333,3.514746
230,H,1189.904031,64.918656,3.46333,3.625488
230,I,1165.499392,68.672856,3.355225,3.597803
230,J,1182.943423,65.054315,3.46333,3.708545
230,K,1182.312683,64.794272,3.46333,3.708545
230,L,1176.578035,65.178507,3.375,3.708545
231,A,1129.681513,39.669892,3.965625,4.361133
231,B,1117.62965,42.062499,3.965625,4.303125
231,C,1126.6947,39.669892,3.965625,4.361133
231,D,1119.325439,41.430704,3.965625,4.353223
231,E,1118.072593,40.452075,3.965625,4.317627
231,F,1124.544994,40.109013,3.965625,4.361133
231,G,1116.405546,41.503489,3.948486,4.361133
231,H,1118.267595,41.480864,3.965625,4.347949
231,I,1122.552477,42.226307,3.965625,4.270166
231,J,1126.022329,40.007599,3.965625,4.325537
231,K,1125.049464,39.843535,3.965625,4.342676
231,L,1125.19237,39.938333,3.959033,4.361133
232,A,1136.612363,37.224729,3.607031,3.976172
232,B,1136.612363,38.045323,3.607031,3.887842
232,C,1136.612363,38.109744,3.607031,3.85752
232,D,1136.612363,37.251401,3.607031,3.959033
232,E,1136.612363,37.356278,3.607031,3.887842
232,F,1136.612363,37.224729,3.607031,3.976172
232,G,1136.612363,37.509103,3.607031,3.878613
232,H,1136.612363,37.224729,3.607031,3.868066
232,I,1136.400433,38.517796,3.607031,3.926074
232,J,1136.612363,37.224729,3.607031,3.976172
233,A,1077.028798,28.39342,3.695361,4.259619
233,B,1068.64408,29.002854,3.690088,4.224023
233,C,1072.882535,29.152953,3.695361,4.105371
233,D,1068.568406,29.550635,3.695361,4.192383
233,E,1069.387706,29.129777,3.695361,4.237207
233,F,1071.384693,29.653178,3.695361,4.119873
233,G,1069.84406,30.030596,3.665039,4.131738
233,H,1066.906501,29.118975,3.621533,4.259619
233,I,1071.046298,29.140168,3.695361,4.192383
233,J,1068.659781,28.649964,3.695361,4.259619
233,K,1064.221956,30.601773,3.679541,4.204248
234,A,1162.838762,44.047059,2.519385,2.862158
234,B,1157.485831,44.875861,2.519385,2.862158
234,C,1147.957762,47.375103,2.491699,2.862158
234,D,1159.880415,47.24025,2.400732,2.731641
234,E,1142.168575,49.080181,2.284717,2.734277
234,F,1152.237378,46.317331,2.43501,2.862158
234,G,1157.764617,45.265262,2.499609,2.862158
234,H,1162.838762,44.047059,2.519385,2.862158
234,I,1149.162817,47.044632,2.470605,2.805469
234,J,1155.439211,44.911906,2.519385,2.817334
234,K,1158.168317,44.81647,2.519385,2.862158
235,A,1083.036033,14.478968,3.903662,3.690088
235,B,1083.036033,14.478968,3.869385,3.402686
235,C,1083.036033,14.478968,3.903662,3.690088
235,D,1078.677035,14.492879,3.787646,3.571436
235,E,1083.036033,14.478968,3.903662,3.318311
235,F,1083.036033,14.478968,3.878613,3.63208
235,G,1083.036033,14.478968,3.903662,3.690088
235,H,1083.036033,14.478968,3.819287,3.690088
235,I,1083.036033,14.478968,3.903662,3.690088
235,J,1082.895653,14.478968,3.879932,3.690088
235,K,1083.036033,14.478968,3.903662,3.690088
236,A,884.44932,51.3345,1.893164,1.937988
236,B,877.317482,52.31766,1.893164,1.914258
236,C,875.725919,54.275358,1.893164,1.860205
236,D,882.199839,51.542342,1.893164,1.92876
236,E,879.447106,53.833758,1.885254,1.796924
236,F,881.929734,51.793466,1.886572,1.908984
236,G,882.666237,53.639992,1.861523,1.870752
236,H,881.06229,51.425175,1.893164,1.881299
237,A,1117.138094,77.537517,2.690771,2.93335
237,B,1102.481335,77.754307,2.653857,2.777783
237,C,1112.697185,79.4494,2.690771,2.673633
237,D,1110.565643,79.696733,2.60376,2.819971
237,E,1117.138094,77.537517,2.690771,2.922803
237,F,1113.323232,77.537517,2.569482,2.93335
237,G,1104.02174,77.537517,2.669678,2.93335
237,H,1117.138094,77.537517,2.659131,2.913574
238,A,995.30261,21.197662,3.001904,3.898389
238,B,995.30261,21.197662,2.921484,3.898389
238,C,995.30261,21.197662,2.978174,3.840381
238,D,995.30261,21.197662,2.971582,3.843018
238,E,995.30261,21.386766,3.001904,3.869385
238,F,978.672188,21.324249,2.979492,3.866748
238,G,995.30261,21.197662,3.001904,3.795557
238,H,993.345132,21.324004,3.001904,3.898389
238,I,995.30261,21.282574,2.926758,3.749414
238,J,990.537015,21.197662,2.932031,3.753369
238,K,992.811151,21.511745,3.001904,3.819287
239,A,834.105543,54.560772,2.375684,2.264941
239,B,833.101854,55.532723,2.270215,2.264941
239,C,834.105543,54.560772,2.340088,2.264941
239,D,832.188822,55.716811,2.17793,2.251758
239,E,834.105543,54.560772,2.214844,2.264941
239,F,832.419837,55.253615,2.218799,2.234619
239,G,834.105543,54.560772,2.288672,2.264941
239,H,806.536642,59.181721,2.093555,2.249121
239,I,818.248543,56.95187,2.312402,2.264941
239,J,834.105543,54.560772,2.257031,2.208252
239,K,830.727241,55.63286,2.20957,2.264941
240,A,816.918775,44.015302,3.262939,3.12583
240,B,816.918775,46.073759,3.169336,3.052002
240,C,816.918775,44.070124,3.262939,3.054639
240,D,816.918775,45.058428,3.088916,2.829199
240,E,816.918775,44.015302,3.262939,3.12583
240,F,815.545749,48.283141,3.153516,3.055957
240,G,816.918775,44.118161,3.232617,2.954443
241,A,1278.998371,30.922354,3.305127,3.564844
241,B,1262.553744,30.978722,3.194385,3.531885
241,C,1252.827286,31.644009,3.212842,3.564844
241,D,1239.991695,32.458836,3.256348,3.448828
241,E,1247.226799,32.747896,3.224707,3.339404
241,F,1251.250862,31.820743,3.305127,3.537158
241,G,1261.64324,31.270221,3.276123,3.564844
241,H,1262.619106,30.922354,3.193066,3.468604
241,I,1253.234529,31.81859,3.253711,3.564844
241,J,1265.145262,30.922354,3.142969,3.564844
241,K,1248.552317,31.544853,3.305127,3.397412
242,A,867.683122,47.073654,2.767236,2.765918
242,B,867.683122,47.073654,2.657812,2.765918
242,C,836.264523,54.946775,2.576074,2.577393
242,D,867.683122,47.073654,2.734277,2.765918
242,E,867.683122,47.073654,2.576074,2.69209
242,F,867.683122,47.073654,2.647266,2.765918
242,G,867.683122,47.598487,2.647266,2.754053
242,H,857.596291,48.840093,2.514111,2.657812
243,A,1056.55171,48.439157,2.953125,3.418506
243,B,1056.55171,48.439157,2.94917,3.418506
243,C,1052.400791,49.752692,2.922803,3.418506
243,D,1056.55171,49.125402,2.953125,3.418506
243,E,1056.55171,50.202856,2.833154,3.418506
243,F,1056.55171,48.769432,2.827881,3.418506
243,G,1056.55171,50.309429,2.839746,3.418506
243,H,1048.399581,48.976697,2.938623,3.418506
