                                                                     
                                                                     
                                                                     
                                             
SubjectName		LengthR	MedDiamR	MedDiamR-I	MedDiamR-II	MedDiamR-III	LengthL	MedDiamL	MedDiamL-I	MedDiamL-II	MedDiamL-III
ALVIN_mwc3196_D.nii	276.614005	27.639452	17.111713	27.639452	42.601090	284.557982	28.822192	18.698687	28.822192	40.257613
ALVIN_mwc3196_E.nii	276.925932	26.326938	17.493004	27.401906	33.892384	288.277762	28.592757	19.020693	28.062852	38.440086
ALVIN_mwc3196_F.nii	289.716690	28.017105	17.188795	28.017105	40.036013	281.684141	26.839634	18.715203	28.352636	35.182146
ALVIN_mwc3196_G.nii	283.285502	26.949669	17.653073	28.817889	34.903353	298.199834	30.236758	19.402202	29.184558	40.786119
ALVIN_mwc3196_H.nii	280.693139	26.941050	17.581997	27.441227	33.797384	280.895592	26.533506	18.696438	28.616177	34.195568
ALVIN_mwc3196_I.nii	289.874316	28.197575	17.344606	28.426631	41.216456	282.134400	27.937961	18.528834	27.618209	40.712933
ALVIN_mwc3197_A.nii	268.205060	22.907979	14.651131	23.628398	25.873833	265.487700	23.105351	15.442551	24.016293	27.621220
ALVIN_mwc3197_B.nii	269.459034	23.435725	15.390970	24.148486	27.743024	272.003612	23.675086	15.997928	24.515998	28.638271
ALVIN_mwc3197_C.nii	269.007750	22.994333	15.026647	23.697967	26.810964	299.408130	24.449135	16.959522	24.351630	32.042326
ALVIN_mwc3197_D.nii	268.067067	23.189325	15.603867	23.606726	26.770901	270.657544	23.551294	16.286291	24.451165	26.770440
ALVIN_mwc3197_E.nii	268.578519	23.328064	15.272424	24.018736	27.112422	262.988904	23.455721	16.753798	24.288653	27.874068
ALVIN_mwc3197_F.nii	273.966436	22.506823	14.081462	23.285071	29.771810	262.604908	23.811379	16.181025	24.040898	28.231804
ALVIN_mwc3197_G.nii	269.514703	22.712230	14.571138	23.255388	27.688986	270.589438	22.992189	15.614210	24.045033	28.376034
ALVIN_mwc3197_H.nii	266.943776	22.567469	15.298225	23.123950	26.124549	271.850006	23.144399	16.034867	24.511760	26.954137
ALVIN_mwc3197_I.nii	271.093622	22.949395	15.315454	23.497911	28.473050	271.927453	23.377025	15.545264	24.343934	26.742647
ALVIN_mwc3197_J.nii	267.804350	22.788617	15.491678	23.048651	27.794059	267.472240	23.676681	15.886090	24.158424	28.300007
ALVIN_mwc3198_A.nii	272.705569	25.334686	18.303508	26.668765	31.423965	276.786851	27.296523	18.583968	28.433406	33.501200
ALVIN_mwc3198_B.nii	272.021416	25.776580	18.363956	26.844992	31.347835	272.157382	27.294592	18.507388	28.601912	33.666489
ALVIN_mwc3198_C.nii	272.572220	25.621419	17.476822	27.163696	31.276144	274.858651	26.888328	18.353177	29.239105	34.137944
ALVIN_mwc3198_D.nii	273.226823	26.135082	17.693703	26.869007	30.759631	278.431642	26.842454	18.938786	28.819127	33.193418
ALVIN_mwc3198_E.nii	272.783278	26.133050	17.994751	27.161202	31.289794	272.659505	27.445130	18.707967	28.687500	32.998751
ALVIN_mwc3198_F.nii	272.351497	26.109089	18.237617	27.245268	30.997121	276.461126	26.965596	18.915603	28.138654	33.452464
ALVIN_mwc3198_G.nii	273.710028	26.162950	17.940331	26.704509	31.858750	275.743530	27.186860	19.078083	29.130503	34.484677
ALVIN_mwc3198_H.nii	271.994220	26.058637	17.587175	26.752808	31.777022	276.082843	27.376153	18.422704	27.998768	33.712795
ALVIN_mwc3198_I.nii	275.121080	26.242968	18.262830	27.683434	30.056660	279.816038	27.574283	19.214121	29.953842	34.411066
ALVIN_mwc3198_J.nii	282.099628	26.788504	17.999005	26.788504	35.318992	275.596760	27.491358	18.975644	29.294621	34.586787
ALVIN_mwc3198_K.nii	273.649718	25.584804	17.843427	26.899937	30.362373	275.468682	27.062506	18.972019	28.608814	33.297321
ALVIN_mwc3199_A.nii	273.559742	24.424394	16.004001	25.094159	31.024748	276.500425	25.331047	17.324748	26.745033	31.912432
ALVIN_mwc3199_B.nii	273.545851	25.252659	15.743861	26.013067	30.546824	273.274821	25.415181	17.582778	27.421442	32.584577
ALVIN_mwc3199_C.nii	273.776898	24.591120	15.547077	25.571494	30.814993	272.970651	25.938699	17.695455	27.201074	31.834324
ALVIN_mwc3199_D.nii	273.552221	24.670215	15.665425	25.303646	30.480392	273.268262	25.485949	17.746183	27.196329	30.820536
ALVIN_mwc3199_E.nii	274.103122	24.906000	15.459935	25.692879	30.072151	256.830182	26.204868	17.797093	27.110258	33.211714
ALVIN_mwc3199_F.nii	273.472502	24.833064	15.386272	25.502434	30.481609	272.849933	25.400291	17.315747	27.448344	32.741319
ALVIN_mwc3199_G.nii	272.604609	24.547717	15.632868	25.746849	30.370286	273.759528	25.525552	17.201682	26.638117	31.310576
ALVIN_mwc3199_H.nii	274.031793	24.500405	15.170626	25.316561	30.673505	268.945250	25.658562	17.594047	27.436705	31.197130
ALVIN_mwc3199_I.nii	271.245343	25.088783	15.665425	25.632357	30.720709	273.402160	25.219431	17.754304	26.263876	31.345350
ALVIN_mwc3199_J.nii	273.029821	24.393574	15.665425	25.981855	30.405179	274.228763	25.759188	17.506181	26.407462	32.824748
ALVIN_mwc3200_A.nii	263.814310	24.205044	16.334854	24.708697	31.274215	265.986479	24.499076	16.940764	25.528998	29.008032
ALVIN_mwc3200_B.nii	266.979606	23.647359	16.738271	25.349953	30.996758	264.299651	24.443536	18.432255	25.361703	31.088888
ALVIN_mwc3200_C.nii	269.689571	25.295549	17.378490	25.104901	38.706792	272.862970	25.080826	15.585094	25.852434	29.639304
ALVIN_mwc3200_D.nii	272.286145	24.217264	15.849892	25.303631	31.761117	270.351564	24.169864	15.821610	25.825127	31.139713
ALVIN_mwc3200_E.nii	271.270459	23.977855	15.610449	24.914297	28.872042	262.938811	24.579547	18.439543	25.710419	30.192158
ALVIN_mwc3200_F.nii	274.078866	24.773816	15.224198	24.773816	38.706408	269.518756	24.629112	16.323062	25.539078	28.752732
ALVIN_mwc3200_G.nii	272.468068	24.214831	16.359756	24.841588	29.041987	273.014473	24.422097	15.474330	25.629689	30.001214
ALVIN_mwc3200_H.nii	270.775668	24.246807	15.887205	25.355994	29.096795	267.649673	24.857194	16.242204	25.958279	30.359976
ALVIN_mwc3200_I.nii	262.864639	24.983112	15.672281	25.059096	37.700608	273.005541	24.177125	15.878770	25.582935	29.187515
ALVIN_mwc3200_J.nii	264.648759	24.143586	17.153907	24.864877	30.258036	270.714655	24.395212	16.086773	26.056261	29.527825
ALVIN_mwc3201_A.nii	268.869741	23.431632	15.925644	23.965596	29.562101	267.642913	24.358205	16.313610	25.105341	30.169090
ALVIN_mwc3201_B.nii	264.212049	22.822361	15.627328	23.738019	27.832586	267.698044	24.278881	16.691478	24.985118	29.899040
ALVIN_mwc3201_C.nii	269.361384	22.663978	15.705695	23.884987	28.867493	265.883705	23.763900	16.179281	24.966426	30.061221
ALVIN_mwc3201_D.nii	275.917871	23.751350	15.853437	24.375651	30.145212	270.309817	24.702859	16.750588	26.824501	31.774511
ALVIN_mwc3201_E.nii	268.183971	23.210476	16.377783	24.250694	29.299699	273.075427	24.995386	17.594094	25.322929	30.454517
