243_I		1068.061317		48.645501		2.822607		3.597803
243_J		1046.353707		51.566851		2.775146		3.587256
243_K		1053.787323		52.294108		3.003223		3.707227
244_A		901.262720		27.452470		3.020361		2.615625
244_B		906.549421		27.279252		2.971582		2.614307
244_C		892.172178		28.842735		2.813379		2.557617
244_D		882.741944		29.298058		2.863477		3.340723
244_E		896.839752		27.640271		2.854248		2.963672
244_F		886.614051		29.229643		2.818652		2.548389
244_G		891.861825		28.656565		2.980811		2.696045
244_H		896.497032		27.790340		2.839746		2.847656
244_I		893.968835		27.646113		2.932031		2.756689
244_J		907.401179		26.943561		3.012451		2.623535
244_K		903.672008		28.580822		3.005859		3.450146
245_A		1106.633038		25.248081		3.773145		3.749414
245_B		1091.531132		26.262033		3.807422		3.759961
245_C		1096.579542		25.822513		3.790283		3.910254
245_D		1099.549654		25.793451		3.904980		3.943213
245_E		1104.116111		26.180047		3.837744		3.952441
245_F		1105.374130		25.891237		3.700635		3.637354
245_G		1108.380829		25.182385		3.713818		3.846973
245_H		1094.361091		25.091011		3.845654		3.832471
245_I		1094.259022		26.045773		3.759961		3.928711
245_J		1087.960105		26.039271		3.814014		3.849609
246_A		1030.023724		32.558782		3.261621		3.334131
246_B		1005.026325		34.971194		3.240527		3.200977
246_C		1012.184690		34.015622		3.323584		3.132422
246_D		1002.847042		34.603975		3.401367		3.297217
246_E		1034.963589		32.599513		3.373682		3.338086
246_F		1040.710395		33.486503		3.152197		3.214160
246_G		1011.929228		34.373532		3.262939		3.232617
246_H		1016.387716		33.886068		3.239209		3.224707
246_I		1018.614422		33.664668		3.339404		3.256348
246_J		1038.672527		32.997862		3.297217		3.229980
247_A		1021.980226		32.101233		3.042773		3.510791
247_B		1007.439727		32.655694		3.050684		3.210205
247_C		1011.321496		33.064717		2.971582		3.237891
247_D		1007.168393		32.877624		2.978174		3.347314
247_E		1018.008860		32.215750		3.033545		3.306445
247_F		1009.905248		33.130491		2.991357		3.335449
247_G		1025.683565		32.049619		3.067822		3.095508
247_H		1025.503103		32.128336		3.005859		3.324902
247_I		1008.977362		33.103492		3.028271		3.244482
247_J		1013.363505		32.230525		2.979492		3.257666
248_A		1124.905057		24.495299		3.872021		3.554297
248_B		1123.276048		24.419297		3.696680		3.700635
248_C		1123.473805		24.927071		3.790283		3.730957
248_D		1125.203382		24.899102		3.968262		3.675586
248_E		1118.541802		25.133108		3.870703		3.625488
248_F		1120.926681		25.374132		3.666357		3.508154
248_G		1126.311650		24.742865		3.824561		3.651855
248_H		1124.835386		24.779299		3.885205		3.691406
248_I		1120.341537		24.967419		3.891797		3.791602
248_J		1124.926445		24.338690		3.845654		3.941895
249_A		1081.141829		21.889754		4.015723		4.053955
249_B		1072.804382		22.684720		3.833789		4.109326
249_C		1068.276040		23.028635		3.986719		3.933984
249_D		1073.178825		22.769620		3.839062		4.073730
249_E		1076.636402		21.727126		3.973535		4.102734
249_F		1080.227447		22.141932		3.918164		4.115918
249_G		1072.012930		22.445750		4.053955		3.955078
249_H		1077.828687		21.859256		3.985400		4.023633
249_I		1085.524474		21.697998		3.984082		4.042090
249_J		1080.778954		21.592154		4.036816		3.991992
250_A		848.104583		23.863501		2.806787		2.996631
250_B		838.153759		24.613764		2.802832		3.005859
250_C		835.769549		24.869342		2.661768		2.963672
250_D		846.958047		24.111167		2.731641		3.265576
250_E		835.013041		24.660381		2.677588		3.074414
250_F		837.539264		24.586474		2.736914		3.033545
250_G		835.118841		25.005129		2.688135		3.074414
251_A		885.501577		36.746814		2.993994		4.201611
251_B		876.284353		37.764056		3.081006		4.048682
251_C		874.026783		37.595923		2.751416		4.119873
251_D		887.131214		36.432520		2.920166		4.138330
251_E		884.021079		36.881812		2.964990		4.035498
251_F		864.622179		37.776875		2.620898		3.745459
252_A		853.706019		77.722042		3.045410		3.609668
252_B		848.398305		78.151996		2.710547		3.638672
252_C		802.930964		90.405924		2.831836		3.533203
252_D		793.289306		87.912714		2.731641		3.334131
252_E		844.205436		79.387278		2.978174		3.752051
252_F		869.943763		80.766754		2.995312		3.754687
252_G		815.749972		85.343943		2.992676		3.525293
252_H		826.338587		83.668718		2.772510		3.782373
252_I		870.733611		80.807135		2.896436		3.663721
252_J		840.041223		81.337499		2.847656		3.659766
252_K		828.829202		83.822790		2.784375		3.551660
253_A		866.031635		34.116420		2.134424		2.309766
253_B		863.033079		34.593016		2.168701		2.183203
253_C		831.084284		37.201403		1.907666		2.131787
253_D		865.886764		34.200955		2.175293		2.324268
253_E		864.568550		34.310456		2.297900		2.234619
253_F		837.361035		36.950974		1.847021		2.127832
253_G		864.809672		34.984416		2.163428		2.231982
253_H		862.286561		34.226407		2.296582		2.325586
253_I		865.047523		34.166122		2.159473		2.221436
253_J		846.845154		37.284339		1.936670		2.224072
254_A		872.078451		43.074114		2.851611		3.411914
254_B		870.927065		44.596862		2.734277		3.385547
254_C		864.071707		45.326368		2.850293		3.359180
254_D		858.078837		46.113150		2.727686		3.299854
254_E		877.960534		42.791944		2.892480		3.462012
254_F		857.512327		46.129725		2.711865		3.239209
254_G		856.154924		46.960836		2.627490		3.389502
254_H		877.124902		43.749745		2.939941		3.487061
254_I		877.315284		43.660427		2.906982		3.371045
254_J		874.713957		43.365112		2.850293		3.286670
254_K		835.131328		49.221449		2.539160		3.297217
255_A		845.027712		47.549204		2.622217		3.133740
255_B		802.019534		53.173333		2.722412		2.922803
255_C		787.488776		56.156530		2.754053		2.747461
255_D		806.929441		53.615814		2.643311		2.953125
255_E		815.646531		50.567789		2.533887		2.953125
255_F		766.556737		59.919515		2.483789		2.825244
255_G		829.929529		49.087096		2.732959		2.912256
255_H		846.633531		47.662279		2.602441		2.916211
255_I		820.222338		49.142440		2.609033		3.030908
255_J		809.172352		51.824023		2.554980		3.026953
255_K		821.110877		49.127687		2.678906		3.073096
256_A		833.651708		52.291639		1.591260		2.208252
256_B		822.976780		53.530184		1.746826		2.148926
256_C		825.935576		55.019466		1.596533		2.307129
256_D		822.938559		54.385071		1.723096		2.101465
257_A		923.419563		52.864858		2.286035		2.325586
257_B		926.030782		53.904923		2.317676		2.276807
257_C		1006.031366		55.574800		2.208252		2.055322
257_D		909.035936		54.428561		2.121240		2.305811
257_E		916.658426		53.481369		2.245166		2.288672
257_F		915.512270		55.251290		2.204297		2.243848
257_G		917.565336		57.528350		2.138379		2.229346
257_H		920.507497		53.744623		2.284717		2.317676
257_I		899.906351		62.759262		2.112012		2.061914
257_J		907.801854		58.066082		2.192432		2.299219
257_K		947.705926		63.013973		2.011816		2.073779
257_L		913.903983		54.107368		2.222754		2.272852
