188,I,A,-1.483684,0.536454,-0.050098,0.063281
188,I,B,-3.985747,0.213177,-0.195117,-0.005274
188,I,C,-7.501022,0.238795,-0.142383,0.130517
188,I,D,2.046456,-2.2332,0.011865,0.019775
188,I,E,-3.222673,-2.168854,-0.081738,0.101514
188,I,F,3.343215,-3.315249,0.105469,0.085693
188,I,G,11.61927,-5.891957,0.101514,0.185889
188,I,H,-4.004225,0.64566,-0.07251,0.065918
188,I,J,3.610067,-1.754878,0.174024,-0.01582
188,I,K,0.993312,-0.214097,-0.044824,-0.069873
188,J,A,-5.093751,2.291332,-0.224122,0.079101
188,J,B,-7.595814,1.968055,-0.369141,0.010546
188,J,C,-11.111089,1.993673,-0.316407,0.146337
188,J,D,-1.563611,-0.478322,-0.162159,0.035595
188,J,E,-6.83274,-0.413976,-0.255762,0.117334
188,J,F,-0.266852,-1.560371,-0.068555,0.101513
188,J,G,8.009203,-4.137079,-0.07251,0.201709
188,J,H,-7.614292,2.400538,-0.246534,0.081738
188,J,I,-3.610067,1.754878,-0.174024,0.01582
188,J,K,-2.616755,1.540781,-0.218848,-0.054053
188,K,A,-2.476996,0.750551,-0.005274,0.133154
188,K,B,-4.979059,0.427274,-0.150293,0.064599
188,K,C,-8.494334,0.452892,-0.097559,0.20039
188,K,D,1.053144,-2.019103,0.056689,0.089648
188,K,E,-4.215985,-1.954757,-0.036914,0.171387
188,K,F,2.349903,-3.101152,0.150293,0.155566
188,K,G,10.625958,-5.67786,0.146338,0.255762
188,K,H,-4.997537,0.859757,-0.027686,0.135791
188,K,I,-0.993312,0.214097,0.044824,0.069873
188,K,J,2.616755,-1.540781,0.218848,0.054053
189,A,B,30.666067,-6.063076,0.150292,0.271582
189,A,C,58.861389,-17.000261,0.009228,0.291357
189,A,D,-7.380578,0.520273,-0.029004,0.17666
189,A,E,-16.295119,-0.195397,0.055371,0.067236
189,A,F,5.2651,-3.976934,-0.001319,0.067236
189,A,G,2.610573,-0.540562,-0.047461,0.011865
189,A,H,31.06144,-6.697845,0.065917,0.203027
189,A,I,37.130711,-10.95594,0.022412,0.076465
189,A,J,1.230153,-0.608666,-0.069874,0.056689
189,A,K,6.035061,-0.265035,0.065917,-0.094922
189,A,L,21.962915,-5.326668,0.222802,0.297949
189,B,A,-30.666067,6.063076,-0.150292,-0.271582
189,B,C,28.195322,-10.937185,-0.141064,0.019775
189,B,D,-38.046645,6.583349,-0.179296,-0.094922
189,B,E,-46.961186,5.867679,-0.094921,-0.204346
189,B,F,-25.400967,2.086142,-0.151611,-0.204346
189,B,G,-28.055494,5.522514,-0.197753,-0.259717
189,B,H,0.395373,-0.634769,-0.084375,-0.068555
189,B,I,6.464644,-4.892864,-0.12788,-0.195117
189,B,J,-29.435914,5.45441,-0.220166,-0.214893
189,B,K,-24.631006,5.798041,-0.084375,-0.366504
189,B,L,-8.703152,0.736408,0.07251,0.026367
189,C,A,-58.861389,17.000261,-0.009228,-0.291357
189,C,B,-28.195322,10.937185,0.141064,-0.019775
189,C,D,-66.241967,17.520534,-0.038232,-0.114697
189,C,E,-75.156508,16.804864,0.046143,-0.224121
189,C,F,-53.596289,13.023327,-0.010547,-0.224121
189,C,G,-56.250816,16.459699,-0.056689,-0.279492
189,C,H,-27.799949,10.302416,0.056689,-0.08833
189,C,I,-21.730678,6.044321,0.013184,-0.214892
189,C,J,-57.631236,16.391595,-0.079102,-0.234668
189,C,K,-52.826328,16.735226,0.056689,-0.386279
189,C,L,-36.898474,11.673593,0.213574,0.006592
189,D,A,7.380578,-0.520273,0.029004,-0.17666
189,D,B,38.046645,-6.583349,0.179296,0.094922
189,D,C,66.241967,-17.520534,0.038232,0.114697
189,D,E,-8.914541,-0.71567,0.084375,-0.109424
189,D,F,12.645678,-4.497207,0.027685,-0.109424
189,D,G,9.991151,-1.060835,-0.018457,-0.164795
189,D,H,38.442018,-7.218118,0.094921,0.026367
189,D,I,44.511289,-11.476213,0.051416,-0.100195
189,D,J,8.610731,-1.128939,-0.04087,-0.119971
189,D,K,13.415639,-0.785308,0.094921,-0.271582
189,D,L,29.343493,-5.846941,0.251806,0.121289
189,E,A,16.295119,0.195397,-0.055371,-0.067236
189,E,B,46.961186,-5.867679,0.094921,0.204346
189,E,C,75.156508,-16.804864,-0.046143,0.224121
189,E,D,8.914541,0.71567,-0.084375,0.109424
189,E,F,21.560219,-3.781537,-0.05669,0.0
189,E,G,18.905692,-0.345165,-0.102832,-0.055371
189,E,H,47.356559,-6.502448,0.010546,0.135791
189,E,I,53.42583,-10.760543,-0.032959,0.009229
189,E,J,17.525272,-0.413269,-0.125245,-0.010547
189,E,K,22.33018,-0.069638,0.010546,-0.162158
189,E,L,38.258034,-5.131271,0.167431,0.230713
189,F,A,-5.2651,3.976934,0.001319,-0.067236
189,F,B,25.400967,-2.086142,0.151611,0.204346
189,F,C,53.596289,-13.023327,0.010547,0.224121
189,F,D,-12.645678,4.497207,-0.027685,0.109424
189,F,E,-21.560219,3.781537,0.05669,0.0
189,F,G,-2.654527,3.436372,-0.046142,-0.055371
189,F,H,25.79634,-2.720911,0.067236,0.135791
189,F,I,31.865611,-6.979006,0.023731,0.009229
189,F,J,-4.034947,3.368268,-0.068555,-0.010547
189,F,K,0.769961,3.711899,0.067236,-0.162158
189,F,L,16.697815,-1.349734,0.224121,0.230713
189,G,A,-2.610573,0.540562,0.047461,-0.011865
189,G,B,28.055494,-5.522514,0.197753,0.259717
189,G,C,56.250816,-16.459699,0.056689,0.279492
189,G,D,-9.991151,1.060835,0.018457,0.164795
189,G,E,-18.905692,0.345165,0.102832,0.055371
189,G,F,2.654527,-3.436372,0.046142,0.055371
189,G,H,28.450867,-6.157283,0.113378,0.191162
189,G,I,34.520138,-10.415378,0.069873,0.0646
189,G,J,-1.38042,-0.068104,-0.022413,0.044824
189,G,K,3.424488,0.275527,0.113378,-0.106787
189,G,L,19.352342,-4.786106,0.270263,0.286084
189,H,A,-31.06144,6.697845,-0.065917,-0.203027
189,H,B,-0.395373,0.634769,0.084375,0.068555
189,H,C,27.799949,-10.302416,-0.056689,0.08833
189,H,D,-38.442018,7.218118,-0.094921,-0.026367
189,H,E,-47.356559,6.502448,-0.010546,-0.135791
189,H,F,-25.79634,2.720911,-0.067236,-0.135791
189,H,G,-28.450867,6.157283,-0.113378,-0.191162
189,H,I,6.069271,-4.258095,-0.043505,-0.126562
189,H,J,-29.831287,6.089179,-0.135791,-0.146338
189,H,K,-25.026379,6.43281,0.0,-0.297949
189,H,L,-9.098525,1.371177,0.156885,0.094922
189,I,A,-37.130711,10.95594,-0.022412,-0.076465
189,I,B,-6.464644,4.892864,0.12788,0.195117
189,I,C,21.730678,-6.044321,-0.013184,0.214892
189,I,D,-44.511289,11.476213,-0.051416,0.100195
189,I,E,-53.42583,10.760543,0.032959,-0.009229
189,I,F,-31.865611,6.979006,-0.023731,-0.009229
189,I,G,-34.520138,10.415378,-0.069873,-0.0646
189,I,H,-6.069271,4.258095,0.043505,0.126562
189,I,J,-35.900558,10.347274,-0.092286,-0.019776
189,I,K,-31.09565,10.690905,0.043505,-0.171387
189,I,L,-15.167796,5.629272,0.20039,0.221484
189,J,A,-1.230153,0.608666,0.069874,-0.056689
189,J,B,29.435914,-5.45441,0.220166,0.214893
189,J,C,57.631236,-16.391595,0.079102,0.234668
189,J,D,-8.610731,1.128939,0.04087,0.119971
189,J,E,-17.525272,0.413269,0.125245,0.010547
189,J,F,4.034947,-3.368268,0.068555,0.010547
189,J,G,1.38042,0.068104,0.022413,-0.044824
189,J,H,29.831287,-6.089179,0.135791,0.146338
189,J,I,35.900558,-10.347274,0.092286,0.019776
189,J,K,4.804908,0.343631,0.135791,-0.151611
189,J,L,20.732762,-4.718002,0.292676,0.24126
189,K,A,-6.035061,0.265035,-0.065917,0.094922
189,K,B,24.631006,-5.798041,0.084375,0.366504
189,K,C,52.826328,-16.735226,-0.056689,0.386279
189,K,D,-13.415639,0.785308,-0.094921,0.271582
189,K,E,-22.33018,0.069638,-0.010546,0.162158
189,K,F,-0.769961,-3.711899,-0.067236,0.162158
189,K,G,-3.424488,-0.275527,-0.113378,0.106787
189,K,H,25.026379,-6.43281,0.0,0.297949
189,K,I,31.09565,-10.690905,-0.043505,0.171387
189,K,J,-4.804908,-0.343631,-0.135791,0.151611
189,K,L,15.927854,-5.061633,0.156885,0.392871
189,L,A,-21.962915,5.326668,-0.222802,-0.297949
189,L,B,8.703152,-0.736408,-0.07251,-0.026367
189,L,C,36.898474,-11.673593,-0.213574,-0.006592
189,L,D,-29.343493,5.846941,-0.251806,-0.121289
189,L,E,-38.258034,5.131271,-0.167431,-0.230713
189,L,F,-16.697815,1.349734,-0.224121,-0.230713
189,L,G,-19.352342,4.786106,-0.270263,-0.286084
189,L,H,9.098525,-1.371177,-0.156885,-0.094922
189,L,I,15.167796,-5.629272,-0.20039,-0.221484
189,L,J,-20.732762,4.718002,-0.292676,-0.24126
189,L,K,-15.927854,5.061633,-0.156885,-0.392871
190,A,B,4.990838,-0.82637,0.060645,-0.058008
190,A,C,16.41875,-2.731446,0.101514,0.042187
190,A,D,4.206401,-0.515233,-0.018457,-0.117334
190,A,E,14.369287,-3.770021,-1.560937,0.097558
190,A,F,-27.684626,0.484717,-0.156885,-0.106788
190,A,G,6.009749,-0.757498,0.167432,0.075146
190,A,H,9.809029,-0.77889,0.135791,-0.188526
190,B,A,-4.990838,0.82637,-0.060645,0.058008
190,B,C,11.427912,-1.905076,0.040869,0.100195
190,B,D,-0.784437,0.311137,-0.079102,-0.059326
190,B,E,9.378449,-2.943651,-1.621582,0.155566
190,B,F,-32.675464,1.311087,-0.21753,-0.04878
190,B,G,1.018911,0.068872,0.106787,0.133154
190,B,H,4.818191,0.04748,0.075146,-0.130518
190,C,A,-16.41875,2.731446,-0.101514,-0.042187
190,C,B,-11.427912,1.905076,-0.040869,-0.100195
190,C,D,-12.212349,2.216213,-0.119971,-0.159521
190,C,E,-2.049463,-1.038575,-1.662451,0.055371
190,C,F,-44.103376,3.216163,-0.258399,-0.148975
190,C,G,-10.409001,1.973948,0.065918,0.032959
190,C,H,-6.609721,1.952556,0.034277,-0.230713
190,D,A,-4.206401,0.515233,0.018457,0.117334
190,D,B,0.784437,-0.311137,0.079102,0.059326
190,D,C,12.212349,-2.216213,0.119971,0.159521
190,D,E,10.162886,-3.254788,-1.54248,0.214892
190,D,F,-31.891027,0.99995,-0.138428,0.010546
190,D,G,1.803348,-0.242265,0.185889,0.19248
190,D,H,5.602628,-0.263657,0.154248,-0.071192
190,E,A,-14.369287,3.770021,1.560937,-0.097558
190,E,B,-9.378449,2.943651,1.621582,-0.155566
190,E,C,2.049463,1.038575,1.662451,-0.055371
190,E,D,-10.162886,3.254788,1.54248,-0.214892
190,E,F,-42.053913,4.254738,1.404052,-0.204346
190,E,G,-8.359538,3.012523,1.728369,-0.022412
190,E,H,-4.560258,2.991131,1.696728,-0.286084
190,F,A,27.684626,-0.484717,0.156885,0.106788
190,F,B,32.675464,-1.311087,0.21753,0.04878
190,F,C,44.103376,-3.216163,0.258399,0.148975
190,F,D,31.891027,-0.99995,0.138428,-0.010546
190,F,E,42.053913,-4.254738,-1.404052,0.204346
190,F,G,33.694375,-1.242215,0.324317,0.181934
190,F,H,37.493655,-1.263607,0.292676,-0.081738
190,G,A,-6.009749,0.757498,-0.167432,-0.075146
190,G,B,-1.018911,-0.068872,-0.106787,-0.133154
190,G,C,10.409001,-1.973948,-0.065918,-0.032959
190,G,D,-1.803348,0.242265,-0.185889,-0.19248
190,G,E,8.359538,-3.012523,-1.728369,0.022412
190,G,F,-33.694375,1.242215,-0.324317,-0.181934
190,G,H,3.79928,-0.021392,-0.031641,-0.263672
190,H,A,-9.809029,0.77889,-0.135791,0.188526
190,H,B,-4.818191,-0.04748,-0.075146,0.130518
190,H,C,6.609721,-1.952556,-0.034277,0.230713
190,H,D,-5.602628,0.263657,-0.154248,0.071192
190,H,E,4.560258,-2.991131,-1.696728,0.286084
190,H,F,-37.493655,1.263607,-0.292676,0.081738
190,H,G,-3.79928,0.021392,0.031641,0.263672
191,A,B,0.663617,-0.481642,0.052735,-0.056689
191,A,C,-7.506687,-0.664608,-0.025049,-0.108105
191,A,D,-3.908034,-1.808966,0.163477,0.123926
191,A,E,0.318145,-1.985138,0.085694,0.005274
191,A,F,20.615391,-3.93182,0.119971,0.08833
191,A,G,39.042594,-6.662326,0.312451,0.210938
191,A,H,-7.0263,0.377636,0.071192,-0.034277
191,A,I,48.5875,-7.804179,0.276856,0.242578
191,A,J,1.335101,-1.018862,-0.052734,0.018457
191,A,K,7.315768,-1.909263,0.027686,-0.071191
191,A,L,-5.826881,-0.623877,-0.126562,-0.010547
191,B,A,-0.663617,0.481642,-0.052735,0.056689
191,B,C,-8.170304,-0.182966,-0.077784,-0.051416
191,B,D,-4.571651,-1.327324,0.110742,0.180615
191,B,E,-0.345472,-1.503496,0.032959,0.061963
191,B,F,19.951774,-3.450178,0.067236,0.145019
191,B,G,38.378977,-6.180684,0.259716,0.267627
191,B,H,-7.689917,0.859278,0.018457,0.022412
191,B,I,47.923883,-7.322537,0.224121,0.299267
191,B,J,0.671484,-0.53722,-0.105469,0.075146
191,B,K,6.652151,-1.427621,-0.025049,-0.014502
191,B,L,-6.490498,-0.142235,-0.179297,0.046142
191,C,A,7.506687,0.664608,0.025049,0.108105
191,C,B,8.170304,0.182966,0.077784,0.051416
191,C,D,3.598653,-1.144358,0.188526,0.232031
191,C,E,7.824832,-1.32053,0.110743,0.113379
191,C,F,28.122078,-3.267212,0.14502,0.196435
191,C,G,46.549281,-5.997718,0.3375,0.319043
191,C,H,0.480387,1.042244,0.096241,0.073828
191,C,I,56.094187,-7.139571,0.301905,0.350683
191,C,J,8.841788,-0.354254,-0.027685,0.126562
191,C,K,14.822455,-1.244655,0.052735,0.036914
191,C,L,1.679806,0.040731,-0.101513,0.097558
191,D,A,3.908034,1.808966,-0.163477,-0.123926
191,D,B,4.571651,1.327324,-0.110742,-0.180615
191,D,C,-3.598653,1.144358,-0.188526,-0.232031
191,D,E,4.226179,-0.176172,-0.077783,-0.118652
191,D,F,24.523425,-2.122854,-0.043506,-0.035596
191,D,G,42.950628,-4.85336,0.148974,0.087012
191,D,H,-3.118266,2.186602,-0.092285,-0.158203
191,D,I,52.495534,-5.995213,0.113379,0.118652
191,D,J,5.243135,0.790104,-0.216211,-0.105469
191,D,K,11.223802,-0.100297,-0.135791,-0.195117
191,D,L,-1.918847,1.185089,-0.290039,-0.134473
191,E,A,-0.318145,1.985138,-0.085694,-0.005274
191,E,B,0.345472,1.503496,-0.032959,-0.061963
191,E,C,-7.824832,1.32053,-0.110743,-0.113379
191,E,D,-4.226179,0.176172,0.077783,0.118652
191,E,F,20.297246,-1.946682,0.034277,0.083056
191,E,G,38.724449,-4.677188,0.226757,0.205664
191,E,H,-7.344445,2.362774,-0.014502,-0.039551
191,E,I,48.269355,-5.819041,0.191162,0.237304
191,E,J,1.016956,0.966276,-0.138428,0.013183
191,E,K,6.997623,0.075875,-0.058008,-0.076465
191,E,L,-6.145026,1.361261,-0.212256,-0.015821
191,F,A,-20.615391,3.93182,-0.119971,-0.08833
191,F,B,-19.951774,3.450178,-0.067236,-0.145019
191,F,C,-28.122078,3.267212,-0.14502,-0.196435
191,F,D,-24.523425,2.122854,0.043506,0.035596
191,F,E,-20.297246,1.946682,-0.034277,-0.083056
191,F,G,18.427203,-2.730506,0.19248,0.122608
191,F,H,-27.641691,4.309456,-0.048779,-0.122607
191,F,I,27.972109,-3.872359,0.156885,0.154248
191,F,J,-19.28029,2.912958,-0.172705,-0.069873
191,F,K,-13.299623,2.022557,-0.092285,-0.159521
191,F,L,-26.442272,3.307943,-0.246533,-0.098877
191,G,A,-39.042594,6.662326,-0.312451,-0.210938
191,G,B,-38.378977,6.180684,-0.259716,-0.267627
191,G,C,-46.549281,5.997718,-0.3375,-0.319043
191,G,D,-42.950628,4.85336,-0.148974,-0.087012
191,G,E,-38.724449,4.677188,-0.226757,-0.205664
191,G,F,-18.427203,2.730506,-0.19248,-0.122608
191,G,H,-46.068894,7.039962,-0.241259,-0.245215
191,G,I,9.544906,-1.141853,-0.035595,0.03164
191,G,J,-37.707493,5.643464,-0.365185,-0.192481
191,G,K,-31.726826,4.753063,-0.284765,-0.282129
191,G,L,-44.869475,6.038449,-0.439013,-0.221485
191,H,A,7.0263,-0.377636,-0.071192,0.034277
191,H,B,7.689917,-0.859278,-0.018457,-0.022412
191,H,C,-0.480387,-1.042244,-0.096241,-0.073828
191,H,D,3.118266,-2.186602,0.092285,0.158203
191,H,E,7.344445,-2.362774,0.014502,0.039551
191,H,F,27.641691,-4.309456,0.048779,0.122607
191,H,G,46.068894,-7.039962,0.241259,0.245215
191,H,I,55.6138,-8.181815,0.205664,0.276855
191,H,J,8.361401,-1.396498,-0.123926,0.052734
191,H,K,14.342068,-2.286899,-0.043506,-0.036914
191,H,L,1.199419,-1.001513,-0.197754,0.02373
191,I,A,-48.5875,7.804179,-0.276856,-0.242578
191,I,B,-47.923883,7.322537,-0.224121,-0.299267
191,I,C,-56.094187,7.139571,-0.301905,-0.350683
191,I,D,-52.495534,5.995213,-0.113379,-0.118652
191,I,E,-48.269355,5.819041,-0.191162,-0.237304
191,I,F,-27.972109,3.872359,-0.156885,-0.154248
191,I,G,-9.544906,1.141853,0.035595,-0.03164
191,I,H,-55.6138,8.181815,-0.205664,-0.276855
191,I,J,-47.252399,6.785317,-0.32959,-0.224121
191,I,K,-41.271732,5.894916,-0.24917,-0.313769
191,I,L,-54.414381,7.180302,-0.403418,-0.253125
191,J,A,-1.335101,1.018862,0.052734,-0.018457
191,J,B,-0.671484,0.53722,0.105469,-0.075146
191,J,C,-8.841788,0.354254,0.027685,-0.126562
191,J,D,-5.243135,-0.790104,0.216211,0.105469
191,J,E,-1.016956,-0.966276,0.138428,-0.013183
191,J,F,19.28029,-2.912958,0.172705,0.069873
191,J,G,37.707493,-5.643464,0.365185,0.192481
191,J,H,-8.361401,1.396498,0.123926,-0.052734
191,J,I,47.252399,-6.785317,0.32959,0.224121
191,J,K,5.980667,-0.890401,0.08042,-0.089648
191,J,L,-7.161982,0.394985,-0.073828,-0.029004
191,K,A,-7.315768,1.909263,-0.027686,0.071191
191,K,B,-6.652151,1.427621,0.025049,0.014502
191,K,C,-14.822455,1.244655,-0.052735,-0.036914
191,K,D,-11.223802,0.100297,0.135791,0.195117
191,K,E,-6.997623,-0.075875,0.058008,0.076465
191,K,F,13.299623,-2.022557,0.092285,0.159521
191,K,G,31.726826,-4.753063,0.284765,0.282129
191,K,H,-14.342068,2.286899,0.043506,0.036914
191,K,I,41.271732,-5.894916,0.24917,0.313769
191,K,J,-5.980667,0.890401,-0.08042,0.089648
191,K,L,-13.142649,1.285386,-0.154248,0.060644
191,L,A,5.826881,0.623877,0.126562,0.010547
191,L,B,6.490498,0.142235,0.179297,-0.046142
191,L,C,-1.679806,-0.040731,0.101513,-0.097558
191,L,D,1.918847,-1.185089,0.290039,0.134473
191,L,E,6.145026,-1.361261,0.212256,0.015821
191,L,F,26.442272,-3.307943,0.246533,0.098877
191,L,G,44.869475,-6.038449,0.439013,0.221485
191,L,H,-1.199419,1.001513,0.197754,-0.02373
191,L,I,54.414381,-7.180302,0.403418,0.253125
191,L,J,7.161982,-0.394985,0.073828,0.029004
191,L,K,13.142649,-1.285386,0.154248,-0.060644
192,A,B,-2.2359,-0.47048,-0.133154,-0.141064
192,A,C,-0.679835,0.187597,-0.100195,-0.122607
192,A,D,12.106233,-3.271255,-0.08042,-0.035596
192,A,E,5.647583,-1.205288,0.063282,0.300586
192,A,F,16.024074,-3.209808,1.417237,1.121924
192,A,G,36.858134,-6.347636,-0.059326,0.035596
192,A,H,-4.068353,0.269262,1.116651,0.573486
192,A,I,31.687107,-5.006775,-0.122607,-0.025049
192,A,J,12.11156,-2.378342,0.092285,0.129199
192,A,K,2.654837,-0.913581,-0.013183,-0.019775
192,B,A,2.2359,0.47048,0.133154,0.141064
192,B,C,1.556065,0.658077,0.032959,0.018457
192,B,D,14.342133,-2.800775,0.052734,0.105468
192,B,E,7.883483,-0.734808,0.196436,0.44165
192,B,F,18.259974,-2.739328,1.550391,1.262988
192,B,G,39.094034,-5.877156,0.073828,0.17666
192,B,H,-1.832453,0.739742,1.249805,0.71455
192,B,I,33.923007,-4.536295,0.010547,0.116015
192,B,J,14.34746,-1.907862,0.225439,0.270263
192,B,K,4.890737,-0.443101,0.119971,0.121289
192,C,A,0.679835,-0.187597,0.100195,0.122607
192,C,B,-1.556065,-0.658077,-0.032959,-0.018457
192,C,D,12.786068,-3.458852,0.019775,0.087011
192,C,E,6.327418,-1.392885,0.163477,0.423193
192,C,F,16.703909,-3.397405,1.517432,1.244531
192,C,G,37.537969,-6.535233,0.040869,0.158203
192,C,H,-3.388518,0.081665,1.216846,0.696093
192,C,I,32.366942,-5.194372,-0.022412,0.097558
192,C,J,12.791395,-2.565939,0.19248,0.251806
192,C,K,3.334672,-1.101178,0.087012,0.102832
192,D,A,-12.106233,3.271255,0.08042,0.035596
192,D,B,-14.342133,2.800775,-0.052734,-0.105468
192,D,C,-12.786068,3.458852,-0.019775,-0.087011
192,D,E,-6.45865,2.065967,0.143702,0.336182
192,D,F,3.917841,0.061447,1.497657,1.15752
192,D,G,24.751901,-3.076381,0.021094,0.071192
192,D,H,-16.174586,3.540517,1.197071,0.609082
192,D,I,19.580874,-1.73552,-0.042187,0.010547
192,D,J,0.00532699999997,0.892913,0.172705,0.164795
192,D,K,-9.451396,2.357674,0.067237,0.015821
192,E,A,-5.647583,1.205288,-0.063282,-0.300586
192,E,B,-7.883483,0.734808,-0.196436,-0.44165
192,E,C,-6.327418,1.392885,-0.163477,-0.423193
192,E,D,6.45865,-2.065967,-0.143702,-0.336182
192,E,F,10.376491,-2.00452,1.353955,0.821338
192,E,G,31.210551,-5.142348,-0.122608,-0.26499
192,E,H,-9.715936,1.47455,1.053369,0.2729
192,E,I,26.039524,-3.801487,-0.185889,-0.325635
192,E,J,6.463977,-1.173054,0.029003,-0.171387
192,E,K,-2.992746,0.291707,-0.076465,-0.320361
192,F,A,-16.024074,3.209808,-1.417237,-1.121924
192,F,B,-18.259974,2.739328,-1.550391,-1.262988
192,F,C,-16.703909,3.397405,-1.517432,-1.244531
192,F,D,-3.917841,-0.061447,-1.497657,-1.15752
192,F,E,-10.376491,2.00452,-1.353955,-0.821338
192,F,G,20.83406,-3.137828,-1.476563,-1.086328
192,F,H,-20.092427,3.47907,-0.300586,-0.548438
192,F,I,15.663033,-1.796967,-1.539844,-1.146973
192,F,J,-3.912514,0.831466,-1.324952,-0.992725
192,F,K,-13.369237,2.296227,-1.43042,-1.141699
192,G,A,-36.858134,6.347636,0.059326,-0.035596
192,G,B,-39.094034,5.877156,-0.073828,-0.17666
192,G,C,-37.537969,6.535233,-0.040869,-0.158203
192,G,D,-24.751901,3.076381,-0.021094,-0.071192
192,G,E,-31.210551,5.142348,0.122608,0.26499
192,G,F,-20.83406,3.137828,1.476563,1.086328
192,G,H,-40.926487,6.616898,1.175977,0.53789
192,G,I,-5.171027,1.340861,-0.063281,-0.060645
192,G,J,-24.746574,3.969294,0.151611,0.093603
192,G,K,-34.203297,5.434055,0.046143,-0.055371
